uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,slideID,acceptedTaxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,specificEpithet,infraspecificEpithet,invertebrateLifeStage,sizeClass,sizeCategory,individualCount,subsamplePercent,estimatedTotalCount,immatureSpecimen,indeterminateSpecies,taxonRankQualifier,sampleCondition,distinctTaxon,identificationQualifier,identificationReferences,qcChecked,laboratoryName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF,publicationDate,release
47854a1b-73e0-4af2-8ecb-54d82f17a602,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.3,A00000231257,NA,CHISP6,Y,Chironomini sp.,NA,tribe,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Chironomini,NA,NA,sp.,NA,larva,1,NA,6,100,6,Y,N,early instar,condition OK,N,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
784006af-de09-4fab-b7b6-2dd782b47801,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.5,A00000231259,NA,THISP2,Y,Thienemanniella sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Thienemanniella,sp.,NA,larva,2,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
e4a25b2e-d8c7-49ea-895d-13d756504c6f,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.CORE.1,A00000231260,NA,MIDSP2,Y,Mideopsis sp.,NA,genus,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Trombidiformes,Prostigmata,NA,Arrenuroidea,Mideopsidae,NA,NA,NA,Mideopsis,sp.,NA,adult,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
5732bf21-8588-4abb-8741-264b93f2399c,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.2,A00000231255,NA,TANSP11,Y,Tanytarsus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Tanytarsus,sp.,NA,larva,1,NA,3,100,3,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
cf8f9b65-c2b2-420f-bdb6-3e6040211fd1,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.1,A00000231252,NA,THISP2,Y,Thienemanniella sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Thienemanniella,sp.,NA,larva,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
d8311006-b92f-4764-afdc-34b74cf6d5a6,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.1,A00000231252,NA,CERSP10,Y,Ceratopogoninae sp.,NA,subfamily,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Ceratopogonidae,Ceratopogoninae,NA,NA,NA,sp.,NA,larva,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,Merritt et al. 2019,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
949b1ea1-9328-49ef-9699-8c115403a2ca,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.3,A00000231257,NA,STESP6,Y,Stenelmis sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,Elminae,Elmini,NA,Stenelmis,sp.,NA,larva,4,NA,3,100,3,N,N,NA,condition OK,Y,NA,Brown 1972; Merritt et al. 2019,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
2ff3c1f0-ae15-49b2-ae34-bf3f0b99e132,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.CORE.2,A00000231288,NA,DJASP,Y,Djalmabatista sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Tanypodinae,Procladiini,NA,Djalmabatista,sp.,NA,larva,2,NA,2,100,2,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
74a1b6a0-56cd-4dcc-be7b-7cb8494ca6eb,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.2,A00000231255,NA,POLSCA,Y,Polypedilum scalaenum gr.,NA,speciesGroup,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Chironomini,NA,Polypedilum,scalaenum gr.,NA,larva,3,NA,3,100,3,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2018",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
5c154ada-ef55-467a-a440-bd5affad449e,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.CORE.3,A00000231289,NA,HEXSP3,Y,Hexatoma sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Tipulomorpha,NA,Tipulidae,Limoniinae,Hexatomini,NA,Hexatoma,sp.,NA,larva,5,NA,1,100,1,N,N,NA,condition OK,Y,NA,Gelhaus and Podeniene 2018; Merritt et al. 2019,Y,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
891c5619-64ae-4021-9df2-88823fc641c5,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.5,A00000231259,NA,HEMSP4,Y,Hemerodromia sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,NA,Empididae,Hemerodromiinae,Hemerodromiini,NA,Hemerodromia,sp.,NA,larva,2,NA,1,100,1,N,N,NA,condition OK,Y,NA,Merritt et al. 2019,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
3da1c178-502f-4d59-adab-217144bb1ff5,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.2,A00000231255,NA,LEUSP8,Y,Leuctra sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Polyneoptera,Plecoptera,Euholognatha,NA,NA,Leuctridae,Leuctrinae,NA,NA,Leuctra,sp.,NA,larva,4,NA,40,100,40,N,N,NA,condition OK,Y,NA,Stewart and Stark 2002; Merritt et al. 2019,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
605399ee-5b9d-4510-b48c-e7c2bb320c3f,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.2,A00000231255,NA,CLASP6,Y,Cladotanytarsus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Cladotanytarsus,sp.,NA,larva,3,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
bc826e84-8b94-4c91-b2ef-f0cda0ab8d21,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.1,A00000231252,NA,SPESP5,Y,Sperchonopsis sp.,NA,genus,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Trombidiformes,Prostigmata,NA,Lebertioidea,Sperchontidae,NA,NA,NA,Sperchonopsis,sp.,NA,adult,1,NA,7,100,7,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
0d0f5854-7f2c-46f7-b043-e0064d99e01d,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.CORE.3,A00000231289,NA,ABLSP,Y,Ablabesmyia sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Tanypodinae,Pentaneurini,NA,Ablabesmyia,sp.,NA,larva,4,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",Y,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
710bcbc0-a5d1-43dc-afe9-bba3a965355c,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.CORE.3,A00000231289,NA,HEXSP3,Y,Hexatoma sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Tipulomorpha,NA,Tipulidae,Limoniinae,Hexatomini,NA,Hexatoma,sp.,NA,larva,7,NA,1,100,1,N,N,NA,condition OK,Y,NA,Gelhaus and Podeniene 2018; Merritt et al. 2019,Y,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
fd361ad2-6cc5-46fc-abcb-8527722f1a42,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.CORE.3,A00000231289,NA,STESP6,Y,Stenelmis sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,Elminae,Elmini,NA,Stenelmis,sp.,NA,larva,2,NA,2,100,2,N,N,NA,condition OK,Y,NA,Brown 1972; Merritt et al. 2019,Y,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
a406ced1-7c55-4e4e-9215-b0104c637909,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.2,A00000231255,NA,PERSP1,Y,Perlidae sp.,NA,family,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Polyneoptera,Plecoptera,Systellognatha,NA,NA,Perlidae,NA,NA,NA,NA,sp.,NA,larva,4,NA,1,100,1,N,N,damaged,"damaged, affecting taxonomy and measurement",Y,NA,Stewart and Stark 2002; Merritt et al. 2019,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
c817a0a6-e9fc-4f98-aa44-48ffca8ff3b5,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.2,A00000231255,NA,ROBSP,Y,Robackia sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Chironomini,NA,Robackia,sp.,NA,larva,3,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
83d44d3f-7afd-4b75-b10d-0d26cde6269c,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.5,A00000231259,NA,NEOSP30,Y,Neoplasta sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,NA,Empididae,Hemerodromiinae,Hemerodromiini,NA,Neoplasta,sp.,NA,larva,2,NA,1,100,1,N,N,NA,condition OK,Y,NA,Merritt et al. 2019,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
ee9db559-5c4a-4d5e-b348-140beab6db1d,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.1,A00000231252,NA,CORSP19,Y,Corynoneura sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Corynoneura,sp.,NA,larva,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
81c691c0-056f-4db0-9dd7-23b4da6093ba,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.5,A00000231259,NA,ATRSP3,Y,Atractides sp.,NA,genus,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Trombidiformes,Prostigmata,NA,Hygrobatoidea,Hygrobatidae,NA,NA,NA,Atractides,sp.,NA,adult,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
0680de49-c8c6-4df1-b8b8-6ec173689633,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.5,A00000231259,NA,LUMSP2,Y,Lumbriculidae sp.,NA,family,Annelida,Clitellata,Oligochaeta,Oligochaeta,NA,NA,Lumbriculida,NA,NA,NA,Lumbriculidae,NA,NA,NA,NA,sp.,NA,immature,3,NA,1,100,1,Y,N,NA,condition OK,Y,NA,"Kathman and Brinkhurst, 1999",N,"Rhithron Associates, Inc.",A. Fasbender,w/o proboscis,NA,NA,20231227T222106Z,RELEASE-2024
c40572df-6f46-42d1-b86b-51a87f581539,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.4,A00000231258,NA,TORSP6,Y,Torrenticola sp.,NA,genus,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Trombidiformes,Prostigmata,NA,Lebertioidea,Torrenticolidae,NA,NA,NA,Torrenticola,sp.,NA,adult,1,NA,7,100,7,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
3509c6c6-9feb-4687-aa8e-fcb3e1069908,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.1,A00000231252,NA,STESP6,Y,Stenelmis sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,Elminae,Elmini,NA,Stenelmis,sp.,NA,larva,1,NA,3,100,3,N,N,NA,condition OK,N,NA,Brown 1972; Merritt et al. 2019,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
21c1b38b-947d-4789-8841-a224bdfdb367,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.CORE.3,A00000231289,NA,ANISP6,Y,Anisocentropus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,NA,NA,Leptoceroidea,Calamoceratidae,Anisocentropodinae,NA,NA,Anisocentropus,sp.,NA,larva,4,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Wiggins, 1996",Y,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
fe5bfa31-977e-474a-afe2-b9792dd2d46d,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.CORE.3,A00000231289,NA,PARSP26,Y,Parametriocnemus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Parametriocnemus,sp.,NA,larva,3,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",Y,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
cc13affa-926e-4006-9c0d-bf3bb552dfde,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.3,A00000231257,NA,TANSP11,Y,Tanytarsus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Tanytarsini,NA,Tanytarsus,sp.,NA,larva,3,NA,2,100,2,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
69c4bbd6-1aec-4781-9fb8-f82ab7b870a1,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.3,A00000231257,NA,STEPER,Y,Stelechomyia perpulchra,NA,species,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Chironomini,NA,Stelechomyia,perpulchra,NA,larva,4,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
c3276409-cc78-4b3d-a727-71abb1c882bd,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.4,A00000231258,NA,ORISP1,Y,Oribatida sp.,NA,suborder,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Sarcoptiformes,Oribatida,NA,NA,NA,NA,NA,NA,NA,sp.,NA,adult,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
1ba709d2-fc08-487b-afce-0263e6d247ef,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.2,A00000231255,NA,TANSP7,Y,Tanypodinae sp.,NA,subfamily,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Tanypodinae,NA,NA,NA,sp.,NA,larva,1,NA,2,100,2,Y,N,early instar,condition OK,N,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
53f29ddc-88af-4f62-9eef-4f1144e15119,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.1,A00000231252,NA,PERSP6,Y,Perlesta sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Polyneoptera,Plecoptera,Systellognatha,NA,NA,Perlidae,Acroneuriinae,Acroneuriini,NA,Perlesta,sp.,NA,larva,5,NA,1,100,1,N,N,NA,condition OK,Y,NA,Stewart and Stark 2002; Merritt et al. 2019,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
023d9fc9-5658-4caf-b980-bcdc153c1ef3,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.3,A00000231257,NA,PSESP18,Y,Pseudochironomus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Pseudochironomini,NA,Pseudochironomus,sp.,NA,larva,2,NA,5,100,5,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
fa8f65a4-6ce0-4f8d-9e92-0241b88d88a5,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.3,A00000231257,NA,TORSP6,Y,Torrenticola sp.,NA,genus,Arthropoda,Chelicerata,Arachnida,Acari,NA,Acariformes,Trombidiformes,Prostigmata,NA,Lebertioidea,Torrenticolidae,NA,NA,NA,Torrenticola,sp.,NA,adult,1,NA,5,100,5,N,N,NA,condition OK,Y,NA,Thorp and Rogers 2016,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
2d999a50-ddcd-44f8-a724-e81067efabf0,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.2,A00000231255,NA,ACASP1,Y,Acari sp.,NA,subclass,Arthropoda,Chelicerata,Arachnida,Acari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sp.,NA,adult,1,NA,1,100,1,N,N,damaged,"damaged, affecting taxonomy and measurement",Y,NA,Thorp and Rogers 2016,N,"Rhithron Associates, Inc.",J. Webb,Atractides?,NA,NA,20231227T222106Z,RELEASE-2024
c0fe4382-7762-4a7a-a0f4-5142196fc6e3,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.CORE.3,A00000231289,NA,NAISP,Y,Naididae sp.,NA,family,Annelida,Clitellata,Oligochaeta,Oligochaeta,NA,NA,Tubificida,NA,NA,NA,Naididae,NA,NA,NA,NA,sp.,NA,immature,4,NA,1,100,1,Y,N,NA,condition OK,Y,NA,"Kathman and Brinkhurst, 1999",Y,"Rhithron Associates, Inc.",A. Fasbender,w/o HC,NA,NA,20231227T222106Z,RELEASE-2024
ba3fcab5-0e63-496b-817c-684844be1a0d,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.2,A00000231255,NA,PSISP3,Y,Psilometriocnemus sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Orthocladiinae,NA,NA,Psilometriocnemus,sp.,NA,larva,3,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2019; Andersen, Cranston and Epler 2013",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
1030867b-8685-43b8-98ab-4d246425afb0,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.SNAG.4,A00000231258,NA,POLSCA,Y,Polypedilum scalaenum gr.,NA,speciesGroup,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,NA,Chironomidae,Chironominae,Chironomini,NA,Polypedilum,scalaenum gr.,NA,larva,1,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Weiderholm, 1983; Weiderholm, 1986; Epler 2001; Ferrington et al. 2008; Andersen, Cranston and Epler 2018",N,"Rhithron Associates, Inc.",B. Hayford,NA,NA,NA,20231227T222106Z,RELEASE-2024
af5d80c2-338a-4a90-bb8f-7e7409d0b582,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-01T00:00:00Z,MAYF.20200713.CORE.3,A00000231289,BA20NEOMST05006O51,QUIMUL,Y,Quistadrilus multisetosus,NA,species,Annelida,Clitellata,Oligochaeta,Oligochaeta,NA,NA,Tubificida,NA,NA,NA,Naididae,Tubificinae,NA,NA,Quistadrilus,multisetosus,NA,unknown,6,NA,1,100,1,N,N,NA,condition OK,Y,NA,"Kathman and Brinkhurst, 1999",Y,"Rhithron Associates, Inc.",A. Fasbender,Reference Collection(1),NA,NA,20231227T222106Z,RELEASE-2024
8b535370-4d00-407e-90cb-6cb3226debf7,D08,MAYF,MAYF.AOS.reach,2020-07-13T14:48:00Z,2020-10-06T00:00:00Z,MAYF.20200713.SNAG.2,A00000231255,NA,STESP6,Y,Stenelmis sp.,NA,genus,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,Elminae,Elmini,NA,Stenelmis,sp.,NA,larva,1,NA,9,100,9,N,N,NA,condition OK,N,NA,Brown 1972; Merritt et al. 2019,N,"Rhithron Associates, Inc.",J. Webb,NA,NA,NA,20231227T222106Z,RELEASE-2024
